feature_id,canonical_token,valid_contexts,evaluated_contexts,total_contexts,passed,failure_reason
26017,ní,1,24,45,0,insufficient matching contexts
26018,,0,0,39,0,only 39 contexts
26019,ári,2,24,45,0,insufficient matching contexts
26020,,0,24,45,0,insufficient matching contexts
26021,,0,24,45,0,insufficient matching contexts
26022,mrs,2,24,45,0,insufficient matching contexts
26023,,0,24,45,0,insufficient matching contexts
26024,,0,24,45,0,insufficient matching contexts
26025,,0,24,45,0,insufficient matching contexts
26026,,0,24,45,0,insufficient matching contexts
26027,intelligence,24,24,45,1,
26028,,0,0,43,0,only 43 contexts
26029,,0,0,43,0,only 43 contexts
26030,call,7,24,45,0,insufficient matching contexts
26031,,0,0,42,0,only 42 contexts
26032,,0,0,42,0,only 42 contexts
26033,,0,0,36,0,only 36 contexts
26034,,0,0,42,0,only 42 contexts
26035,cardinal,9,24,45,0,insufficient matching contexts
26036,,0,0,27,0,only 27 contexts
26037,,0,0,42,0,only 42 contexts
26038,,0,24,45,0,insufficient matching contexts
26039,,0,24,45,0,insufficient matching contexts
26040,fluid,24,24,45,1,
26041,,0,0,37,0,only 37 contexts
26042,,0,0,39,0,only 39 contexts
26043,,0,24,45,0,insufficient matching contexts
26044,ago,1,24,45,0,insufficient matching contexts
26045,,0,0,43,0,only 43 contexts
26046,pass,1,24,45,0,insufficient matching contexts
26047,,0,0,41,0,only 41 contexts
26048,gson,2,24,45,0,insufficient matching contexts
26049,,0,24,45,0,insufficient matching contexts
26050,,0,24,45,0,insufficient matching contexts
26052,,0,0,43,0,only 43 contexts
26051,themselves,3,24,45,0,insufficient matching contexts
26053,wellbeing,4,24,45,0,insufficient matching contexts
26054,,0,24,45,0,insufficient matching contexts
26055,,0,0,42,0,only 42 contexts
26056,,0,24,45,0,insufficient matching contexts
26057,,0,24,45,0,insufficient matching contexts
26058,radical,1,24,45,0,insufficient matching contexts
26059,rtl,5,24,45,0,insufficient matching contexts
26060,,0,0,35,0,only 35 contexts
26061,or,23,24,45,1,
26062,,0,0,43,0,only 43 contexts
26063,enumer,1,24,45,0,insufficient matching contexts
26064,,0,0,43,0,only 43 contexts
26065,f,4,24,45,0,insufficient matching contexts
26066,,0,0,37,0,only 37 contexts
26067,,0,0,38,0,only 38 contexts
25991,,0,0,44,0,only 44 contexts
25994,,0,0,43,0,only 43 contexts
25997,ske,2,24,45,0,insufficient matching contexts
25998,celebrate,8,24,45,0,insufficient matching contexts
26070,,0,0,44,0,only 44 contexts
26071,ish,1,24,45,0,insufficient matching contexts
26072,president,24,24,45,1,
26073,late,10,24,45,0,insufficient matching contexts
26074,,0,0,44,0,only 44 contexts
26075,damages,10,24,45,0,insufficient matching contexts
26077,pr,24,24,45,1,
26078,aws,1,24,45,0,insufficient matching contexts
26079,god,4,24,45,0,insufficient matching contexts
26080,biography,14,24,45,0,insufficient matching contexts
26082,,0,24,45,0,insufficient matching contexts
26081,spending,22,24,45,1,
26085,,0,0,39,0,only 39 contexts
26084,to,1,24,45,0,insufficient matching contexts
26086,company,1,24,45,0,insufficient matching contexts
26087,,0,0,36,0,only 36 contexts
26088,click,20,24,45,0,insufficient matching contexts
26089,zuckerberg,1,24,45,0,insufficient matching contexts
26076,,0,0,41,0,only 41 contexts
26090,which,2,24,45,0,insufficient matching contexts
26091,yntaxexception,1,24,45,0,insufficient matching contexts
26092,text,15,24,45,0,insufficient matching contexts
26083,,0,24,45,0,insufficient matching contexts
26093,double,24,24,45,1,
26094,,0,0,37,0,only 37 contexts
26095,,0,0,37,0,only 37 contexts
26096,club,3,24,45,0,insufficient matching contexts
26097,,0,0,41,0,only 41 contexts
26098,,0,24,45,0,insufficient matching contexts
26099,,0,0,43,0,only 43 contexts
26100,,0,24,45,0,insufficient matching contexts
26101,,0,0,38,0,only 38 contexts
26102,past,1,24,45,0,insufficient matching contexts
26103,,0,0,36,0,only 36 contexts
26104,flats,5,24,45,0,insufficient matching contexts
26105,flow,1,24,45,0,insufficient matching contexts
26106,,0,24,45,0,insufficient matching contexts
26107,,0,0,39,0,only 39 contexts
26108,,0,0,37,0,only 37 contexts
26109,,0,0,42,0,only 42 contexts
26110,removed,1,24,45,0,insufficient matching contexts
26111,synchronous,1,24,45,0,insufficient matching contexts
26112,density,24,24,45,1,
26113,,0,24,45,0,insufficient matching contexts
26114,versions,1,24,45,0,insufficient matching contexts
26115,interiors,2,24,45,0,insufficient matching contexts
26116,,0,24,45,0,insufficient matching contexts
26117,,0,0,41,0,only 41 contexts
26118,,0,24,45,0,insufficient matching contexts
26119,,0,0,41,0,only 41 contexts
26120,,0,0,42,0,only 42 contexts
26122,crystals,1,24,45,0,insufficient matching contexts
26121,,0,0,37,0,only 37 contexts
26123,genre,10,24,45,0,insufficient matching contexts
26124,,0,24,45,0,insufficient matching contexts
26126,through,2,24,45,0,insufficient matching contexts
26125,to,24,24,45,1,
26127,protect,13,24,45,0,insufficient matching contexts
26128,course,2,24,45,0,insufficient matching contexts
26129,e,1,24,45,0,insufficient matching contexts
26130,pcm,1,24,45,0,insufficient matching contexts
26131,t,8,24,45,0,insufficient matching contexts
26132,,0,0,37,0,only 37 contexts
26133,complex,1,24,45,0,insufficient matching contexts
26134,v,1,24,45,0,insufficient matching contexts
26135,swapped,2,24,45,0,insufficient matching contexts
26136,next,2,24,45,0,insufficient matching contexts
26137,framework,4,24,45,0,insufficient matching contexts
26138,chance,6,24,45,0,insufficient matching contexts
26139,price,6,24,45,0,insufficient matching contexts
26140,advertisements,2,24,45,0,insufficient matching contexts
26141,schuster,2,24,45,0,insufficient matching contexts
26142,mode,2,24,45,0,insufficient matching contexts
26143,,0,0,44,0,only 44 contexts
26144,day,2,24,45,0,insufficient matching contexts
26145,,0,24,45,0,insufficient matching contexts
26147,,0,0,38,0,only 38 contexts
26146,,0,0,40,0,only 40 contexts
26148,,0,0,44,0,only 44 contexts
26149,scary,10,24,45,0,insufficient matching contexts
26151,building,3,24,45,0,insufficient matching contexts
26150,definitely,2,24,45,0,insufficient matching contexts
26152,store,24,24,45,1,
26153,to,4,24,45,0,insufficient matching contexts
26154,temperate,1,24,45,0,insufficient matching contexts
26155,,0,0,29,0,only 29 contexts
26157,,0,0,44,0,only 44 contexts
26156,,0,24,45,0,insufficient matching contexts
26159,was,2,24,45,0,insufficient matching contexts
26158,child,3,24,45,0,insufficient matching contexts
26160,than,3,24,45,0,insufficient matching contexts
26161,go,3,24,45,0,insufficient matching contexts
26163,container,4,24,45,0,insufficient matching contexts
26162,capacity,1,24,45,0,insufficient matching contexts
26164,,0,0,41,0,only 41 contexts
26165,cor,12,24,45,0,insufficient matching contexts
26167,,0,0,42,0,only 42 contexts
26166,arquivo,2,24,45,0,insufficient matching contexts
26168,doesn,4,24,45,0,insufficient matching contexts
26169,,0,0,43,0,only 43 contexts
26170,shift,2,24,45,0,insufficient matching contexts
26171,difference,24,24,45,1,
26173,,0,24,45,0,insufficient matching contexts
26172,ations,2,24,45,0,insufficient matching contexts
26174,u,1,24,45,0,insufficient matching contexts
26175,,0,24,45,0,insufficient matching contexts
26176,elapsed,8,24,45,0,insufficient matching contexts
26177,,0,0,32,0,only 32 contexts
26178,ongoing,1,24,45,0,insufficient matching contexts
26179,developments,13,24,45,0,insufficient matching contexts
26180,stamp,2,24,45,0,insufficient matching contexts
26181,,0,24,45,0,insufficient matching contexts
26182,true,10,24,45,0,insufficient matching contexts
26184,no,4,24,45,0,insufficient matching contexts
26185,and,3,24,45,0,insufficient matching contexts
26183,,0,24,45,0,insufficient matching contexts
26186,and,23,24,45,1,
26188,,0,24,45,0,insufficient matching contexts
26187,,0,0,43,0,only 43 contexts
26189,mena,3,24,45,0,insufficient matching contexts
26190,,0,0,41,0,only 41 contexts
26191,dp,2,24,45,0,insufficient matching contexts
26192,ppm,5,24,45,0,insufficient matching contexts
26193,de,2,24,45,0,insufficient matching contexts
26194,,0,0,42,0,only 42 contexts
26195,inspir,1,24,45,0,insufficient matching contexts
26197,,0,0,43,0,only 43 contexts
26196,san,1,24,45,0,insufficient matching contexts
26198,k,3,24,45,0,insufficient matching contexts
26068,,0,0,44,0,only 44 contexts
26199,whether,2,24,45,0,insufficient matching contexts
26069,,0,0,36,0,only 36 contexts
26200,,0,0,41,0,only 41 contexts
26201,,0,0,41,0,only 41 contexts
26202,,0,24,45,0,insufficient matching contexts
26208,,0,0,36,0,only 36 contexts
26209,requirements,2,24,45,0,insufficient matching contexts
26210,child,2,24,45,0,insufficient matching contexts
26211,,0,0,43,0,only 43 contexts
26212,,0,24,45,0,insufficient matching contexts
26213,,0,0,40,0,only 40 contexts
26214,philips,1,24,45,0,insufficient matching contexts
26215,,0,0,42,0,only 42 contexts
26216,,0,0,42,0,only 42 contexts
26217,will,1,24,45,0,insufficient matching contexts
26218,,0,0,42,0,only 42 contexts
26219,,0,24,45,0,insufficient matching contexts
26220,rows,5,24,45,0,insufficient matching contexts
26221,or,1,24,45,0,insufficient matching contexts
26222,,0,0,42,0,only 42 contexts
26223,,0,0,39,0,only 39 contexts
26224,,0,0,43,0,only 43 contexts
26225,,0,0,42,0,only 42 contexts
26226,in,7,24,45,0,insufficient matching contexts
26227,,0,0,41,0,only 41 contexts
26228,,0,0,43,0,only 43 contexts
26229,,0,24,45,0,insufficient matching contexts
26230,scores,1,24,45,0,insufficient matching contexts
26231,,0,0,42,0,only 42 contexts
26232,simplicity,4,24,45,0,insufficient matching contexts
26233,demanding,1,24,45,0,insufficient matching contexts
26234,velt,1,24,45,0,insufficient matching contexts
26235,,0,24,45,0,insufficient matching contexts
26236,left,1,24,45,0,insufficient matching contexts
26237,,0,0,34,0,only 34 contexts
26238,,0,0,37,0,only 37 contexts
26239,type,5,24,45,0,insufficient matching contexts
26240,,0,0,39,0,only 39 contexts
26241,,0,24,45,0,insufficient matching contexts
26242,,0,24,45,0,insufficient matching contexts
26243,,0,0,43,0,only 43 contexts
26244,,0,24,45,0,insufficient matching contexts
26245,local,21,24,45,0,insufficient matching contexts
26246,,0,0,35,0,only 35 contexts
26247,,0,0,34,0,only 34 contexts
26248,new,8,24,45,0,insufficient matching contexts
26249,middle,5,24,45,0,insufficient matching contexts
26250,kov,3,24,45,0,insufficient matching contexts
26251,lim,5,24,45,0,insufficient matching contexts
26252,,0,24,45,0,insufficient matching contexts
26253,certains,2,24,45,0,insufficient matching contexts
26254,group,5,24,45,0,insufficient matching contexts
26255,value,1,24,45,0,insufficient matching contexts
26256,,0,24,45,0,insufficient matching contexts
26257,,0,24,45,0,insufficient matching contexts
26258,,0,0,41,0,only 41 contexts
26259,,0,24,45,0,insufficient matching contexts
26260,settle,1,24,45,0,insufficient matching contexts
26261,,0,0,36,0,only 36 contexts
26262,,0,24,45,0,insufficient matching contexts
26263,,0,0,41,0,only 41 contexts
26264,reception,1,24,45,0,insufficient matching contexts
26265,shows,2,24,45,0,insufficient matching contexts
26266,,0,0,38,0,only 38 contexts
26267,regular,1,24,45,0,insufficient matching contexts
26268,,0,0,42,0,only 42 contexts
26269,,0,24,45,0,insufficient matching contexts
26204,laura,1,24,45,0,insufficient matching contexts
26205,their,16,24,45,0,insufficient matching contexts
26207,,0,0,40,0,only 40 contexts
26271,,0,24,45,0,insufficient matching contexts
26272,,0,0,43,0,only 43 contexts
26203,,0,0,44,0,only 44 contexts
26206,,0,0,44,0,only 44 contexts
26273,,0,0,40,0,only 40 contexts
26274,,0,24,45,0,insufficient matching contexts
26275,talk,22,24,45,1,
26276,,0,0,42,0,only 42 contexts
26277,,0,0,44,0,only 44 contexts
26278,more,3,24,45,0,insufficient matching contexts
26279,motive,1,24,45,0,insufficient matching contexts
26280,methane,1,24,45,0,insufficient matching contexts
26281,,0,0,42,0,only 42 contexts
26282,,0,0,44,0,only 44 contexts
26283,pha,2,24,45,0,insufficient matching contexts
26284,,0,24,45,0,insufficient matching contexts
26285,,0,24,45,0,insufficient matching contexts
26286,and,23,24,45,1,
26287,,0,0,43,0,only 43 contexts
26288,the,24,24,45,1,
26289,that,20,24,45,0,insufficient matching contexts
26290,,0,0,38,0,only 38 contexts
26291,,0,24,45,0,insufficient matching contexts
26292,,0,0,43,0,only 43 contexts
26293,,0,24,45,0,insufficient matching contexts
26295,,0,24,45,0,insufficient matching contexts
26294,,0,0,36,0,only 36 contexts
26296,ignore,22,24,45,1,
26297,,0,0,36,0,only 36 contexts
26298,,0,0,42,0,only 42 contexts
26299,,0,0,43,0,only 43 contexts
26300,,0,0,43,0,only 43 contexts
26301,fd,24,24,45,1,
26302,cole,2,24,45,0,insufficient matching contexts
26303,,0,24,45,0,insufficient matching contexts
26304,,0,0,41,0,only 41 contexts
26305,shop,24,24,45,1,
26306,both,12,24,45,0,insufficient matching contexts
26307,manufacturer,24,24,45,1,
26308,mouse,24,24,45,1,
26309,,0,24,45,0,insufficient matching contexts
26311,,0,0,43,0,only 43 contexts
26312,,0,0,40,0,only 40 contexts
26313,,0,0,36,0,only 36 contexts
26310,mercury,10,24,45,0,insufficient matching contexts
26314,technical,5,24,45,0,insufficient matching contexts
26316,available,1,24,45,0,insufficient matching contexts
26317,tem,4,24,45,0,insufficient matching contexts
26318,,0,0,41,0,only 41 contexts
26315,external,1,24,45,0,insufficient matching contexts
26319,of,2,24,45,0,insufficient matching contexts
26321,hm,2,24,45,0,insufficient matching contexts
26320,pittsburgh,4,24,45,0,insufficient matching contexts
26322,cost,1,24,45,0,insufficient matching contexts
26323,effort,1,24,45,0,insufficient matching contexts
26324,let,12,24,45,0,insufficient matching contexts
26326,,0,0,30,0,only 30 contexts
26325,,0,0,43,0,only 43 contexts
26328,,0,24,45,0,insufficient matching contexts
26329,detection,22,24,45,1,
26327,,0,24,45,0,insufficient matching contexts
26330,is,9,24,45,0,insufficient matching contexts
26331,vote,2,24,45,0,insufficient matching contexts
26333,but,1,24,45,0,insufficient matching contexts
26332,,0,24,45,0,insufficient matching contexts
26334,,0,0,44,0,only 44 contexts
26336,likely,2,24,45,0,insufficient matching contexts
26335,petition,2,24,45,0,insufficient matching contexts
26337,,0,0,41,0,only 41 contexts
26338,of,24,24,45,1,
26339,,0,24,45,0,insufficient matching contexts
26340,tf,24,24,45,1,
26341,past,7,24,45,0,insufficient matching contexts
26342,we,1,24,45,0,insufficient matching contexts
26343,,0,0,39,0,only 39 contexts
26344,dont,16,24,45,0,insufficient matching contexts
26345,,0,0,40,0,only 40 contexts
26346,,0,24,45,0,insufficient matching contexts
26347,hydroxy,7,24,45,0,insufficient matching contexts
26349,,0,0,42,0,only 42 contexts
26348,,0,24,45,0,insufficient matching contexts
26350,,0,0,40,0,only 40 contexts
26351,,0,0,42,0,only 42 contexts
26352,,0,24,45,0,insufficient matching contexts
26353,,0,0,43,0,only 43 contexts
26354,need,17,24,45,0,insufficient matching contexts
26355,,0,0,39,0,only 39 contexts
26356,,0,0,44,0,only 44 contexts
26357,set,2,24,45,0,insufficient matching contexts
26358,,0,0,43,0,only 43 contexts
26359,,0,0,42,0,only 42 contexts
26360,users,4,24,45,0,insufficient matching contexts
26361,endif,10,24,45,0,insufficient matching contexts
26362,,0,24,45,0,insufficient matching contexts
26363,,0,0,42,0,only 42 contexts
26364,,0,0,41,0,only 41 contexts
26365,,0,0,36,0,only 36 contexts
26366,ried,6,24,45,0,insufficient matching contexts
26367,wr,1,24,45,0,insufficient matching contexts
26368,jpanel,16,24,45,0,insufficient matching contexts
26370,fees,3,24,45,0,insufficient matching contexts
26369,over,1,24,45,0,insufficient matching contexts
26371,,0,24,45,0,insufficient matching contexts
26372,,0,0,40,0,only 40 contexts
26373,ham,1,24,45,0,insufficient matching contexts
26374,,0,0,42,0,only 42 contexts
26375,dom,24,24,45,1,
26376,study,9,24,45,0,insufficient matching contexts
26377,,0,0,42,0,only 42 contexts
26378,typing,19,24,45,0,insufficient matching contexts
26379,,0,0,44,0,only 44 contexts
26380,,0,0,43,0,only 43 contexts
26381,testimony,1,24,45,0,insufficient matching contexts
26382,logie,1,24,45,0,insufficient matching contexts
26383,time,24,24,45,1,
